t_s,phase,channel,unit,value
179.572,graph,vccaux_pmc,mV,1501
179.575,graph,vcc_pmc,mV,875
179.578,graph,vcc_psfp,mV,880
179.582,graph,vcc_pslp,mV,880
179.585,graph,vcc_soc,mV,803
179.588,graph,vp_vn,mV,128
179.592,graph,die_temp,mC,37093
179.595,graph,versal_thermal,mC,37023
180.103,graph,vccaux,mV,1501
180.107,graph,vccaux_pmc,mV,1500
180.110,graph,vcc_pmc,mV,875
180.113,graph,vcc_psfp,mV,875
180.116,graph,vcc_pslp,mV,879
180.120,graph,vcc_soc,mV,803
180.123,graph,vp_vn,mV,129
180.126,graph,die_temp,mC,37257
180.129,graph,versal_thermal,mC,37539
180.638,graph,vccaux,mV,1502
180.642,graph,vccaux_pmc,mV,1501
180.645,graph,vcc_pmc,mV,876
180.648,graph,vcc_psfp,mV,878
180.651,graph,vcc_pslp,mV,881
180.655,graph,vcc_soc,mV,806
180.658,graph,vp_vn,mV,129
180.661,graph,die_temp,mC,37281
180.664,graph,versal_thermal,mC,37234
181.173,graph,vccaux,mV,1502
181.176,graph,vccaux_pmc,mV,1503
181.179,graph,vcc_pmc,mV,876
181.182,graph,vcc_psfp,mV,883
181.186,graph,vcc_pslp,mV,879
181.189,graph,vcc_soc,mV,804
181.192,graph,vp_vn,mV,128
181.196,graph,die_temp,mC,37109
181.199,graph,versal_thermal,mC,37179
181.708,graph,vccaux,mV,1502
181.711,graph,vccaux_pmc,mV,1501
181.714,graph,vcc_pmc,mV,877
181.717,graph,vcc_psfp,mV,880
181.721,graph,vcc_pslp,mV,880
181.724,graph,vcc_soc,mV,804
181.727,graph,vp_vn,mV,129
181.731,graph,die_temp,mC,37304
181.734,graph,versal_thermal,mC,37281
182.243,graph,vccaux,mV,1501
182.245,graph,vccaux_pmc,mV,1501
182.249,graph,vcc_pmc,mV,875
182.252,graph,vcc_psfp,mV,877
182.256,graph,vcc_pslp,mV,880
182.258,graph,vcc_soc,mV,802
182.262,graph,vp_vn,mV,129
182.265,graph,die_temp,mC,37359
182.269,graph,versal_thermal,mC,37132
182.777,graph,vccaux,mV,1502
182.780,graph,vccaux_pmc,mV,1502
182.783,graph,vcc_pmc,mV,876
182.786,graph,vcc_psfp,mV,877
182.790,graph,vcc_pslp,mV,879
182.794,graph,vcc_soc,mV,802
182.796,graph,vp_vn,mV,130
182.800,graph,die_temp,mC,37539
182.803,graph,versal_thermal,mC,37289
183.312,graph,vccaux,mV,1501
183.315,graph,vccaux_pmc,mV,1501
183.318,graph,vcc_pmc,mV,875
183.321,graph,vcc_psfp,mV,880
183.325,graph,vcc_pslp,mV,880
183.328,graph,vcc_soc,mV,804
183.331,graph,vp_vn,mV,129
183.334,graph,die_temp,mC,37265
183.339,graph,versal_thermal,mC,37148
183.846,graph,vccaux,mV,1501
183.850,graph,vccaux_pmc,mV,1501
183.853,graph,vcc_pmc,mV,876
183.859,graph,vcc_psfp,mV,880
183.861,graph,vcc_pslp,mV,879
183.864,graph,vcc_soc,mV,804
183.867,graph,vp_vn,mV,129
183.871,graph,die_temp,mC,37156
183.874,graph,versal_thermal,mC,37398
184.382,graph,vccaux,mV,1501
184.386,graph,vccaux_pmc,mV,1501
184.389,graph,vcc_pmc,mV,876
184.392,graph,vcc_psfp,mV,883
184.396,graph,vcc_pslp,mV,880
184.399,graph,vcc_soc,mV,805
184.403,graph,vp_vn,mV,129
184.405,graph,die_temp,mC,37359
184.409,graph,versal_thermal,mC,37218
184.917,graph,vccaux,mV,1501
184.921,graph,vccaux_pmc,mV,1500
184.924,graph,vcc_pmc,mV,876
184.927,graph,vcc_psfp,mV,879
184.930,graph,vcc_pslp,mV,879
184.934,graph,vcc_soc,mV,801
184.937,graph,vp_vn,mV,129
184.940,graph,die_temp,mC,37421
184.943,graph,versal_thermal,mC,37398
185.455,run,vccaux,mV,1501
185.458,run,vccaux_pmc,mV,1502
185.462,run,vcc_pmc,mV,877
185.469,run,vcc_psfp,mV,869
185.472,run,vcc_pslp,mV,880
185.476,run,vcc_soc,mV,803
185.480,run,vp_vn,mV,129
185.484,run,die_temp,mC,37687
185.487,run,versal_thermal,mC,37710
186.004,run,vccaux,mV,1501
186.007,run,vccaux_pmc,mV,1501
186.011,run,vcc_pmc,mV,877
186.015,run,vcc_psfp,mV,876
186.019,run,vcc_pslp,mV,879
186.031,run,vcc_soc,mV,803
186.037,run,vp_vn,mV,129
186.042,run,die_temp,mC,37773
186.045,run,versal_thermal,mC,37945
186.566,run,vccaux,mV,1502
186.570,run,vccaux_pmc,mV,1501
186.574,run,vcc_pmc,mV,875
186.578,run,vcc_psfp,mV,880
186.588,run,vcc_pslp,mV,879
186.595,run,vcc_soc,mV,803
186.600,run,vp_vn,mV,129
186.603,run,die_temp,mC,37476
186.606,run,versal_thermal,mC,37593
187.123,run,vccaux,mV,1503
187.127,run,vccaux_pmc,mV,1502
187.130,run,vcc_pmc,mV,875
187.134,run,vcc_psfp,mV,882
187.137,run,vcc_pslp,mV,879
187.141,run,vcc_soc,mV,803
187.145,run,vp_vn,mV,129
187.151,run,die_temp,mC,37515
187.155,run,versal_thermal,mC,37867
187.671,run,vccaux,mV,1503
187.682,run,vccaux_pmc,mV,1501
187.683,run,vcc_pmc,mV,876
187.687,run,vcc_psfp,mV,877
187.691,run,vcc_pslp,mV,880
187.697,run,vcc_soc,mV,804
187.710,run,vp_vn,mV,129
187.711,run,die_temp,mC,37617
187.715,run,versal_thermal,mC,38031
188.229,run,vccaux,mV,1502
188.235,run,vccaux_pmc,mV,1500
188.237,run,vcc_pmc,mV,876
188.251,run,vcc_psfp,mV,878
188.257,run,vcc_pslp,mV,879
188.261,run,vcc_soc,mV,803
188.267,run,vp_vn,mV,128
188.275,run,die_temp,mC,37664
188.277,run,versal_thermal,mC,37781
188.791,run,vccaux,mV,1503
188.794,run,vccaux_pmc,mV,1501
188.799,run,vcc_pmc,mV,875
188.803,run,vcc_psfp,mV,882
188.813,run,vcc_pslp,mV,879
188.818,run,vcc_soc,mV,804
188.822,run,vp_vn,mV,129
188.825,run,die_temp,mC,37875
188.830,run,versal_thermal,mC,37898
189.352,run,vccaux,mV,1501
189.356,run,vccaux_pmc,mV,1500
189.362,run,vcc_pmc,mV,876
189.363,run,vcc_psfp,mV,875
189.372,run,vcc_pslp,mV,879
189.379,run,vcc_soc,mV,805
189.383,run,vp_vn,mV,129
189.387,run,die_temp,mC,37523
189.392,run,versal_thermal,mC,37882
189.912,run,vccaux,mV,1502
189.915,run,vccaux_pmc,mV,1501
189.919,run,vcc_pmc,mV,878
189.926,run,vcc_psfp,mV,877
189.937,run,vcc_pslp,mV,879
189.941,run,vcc_soc,mV,805
189.947,run,vp_vn,mV,129
189.954,run,die_temp,mC,37820
189.963,run,versal_thermal,mC,38000
190.481,run,vccaux,mV,1501
190.482,run,vccaux_pmc,mV,1500
190.486,run,vcc_pmc,mV,875
190.490,run,vcc_psfp,mV,878
190.494,run,vcc_pslp,mV,879
190.497,run,vcc_soc,mV,803
190.507,run,vp_vn,mV,128
190.521,run,die_temp,mC,37726
190.525,run,versal_thermal,mC,37453
191.041,run,vccaux,mV,1501
191.044,run,vccaux_pmc,mV,1502
191.048,run,vcc_pmc,mV,875
191.051,run,vcc_psfp,mV,878
191.057,run,vcc_pslp,mV,879
191.067,run,vcc_soc,mV,803
191.072,run,vp_vn,mV,128
191.075,run,die_temp,mC,37750
191.079,run,versal_thermal,mC,37898
191.589,run,vccaux,mV,1503
191.595,run,vccaux_pmc,mV,1498
191.605,run,vcc_pmc,mV,875
191.610,run,vcc_psfp,mV,879
191.613,run,vcc_pslp,mV,879
191.618,run,vcc_soc,mV,803
191.622,run,vp_vn,mV,128
191.630,run,die_temp,mC,37617
191.637,run,versal_thermal,mC,37750
192.146,run,vccaux,mV,1502
192.150,run,vccaux_pmc,mV,1500
192.155,run,vcc_pmc,mV,876
192.160,run,vcc_psfp,mV,878
192.170,run,vcc_pslp,mV,879
192.175,run,vcc_soc,mV,804
192.178,run,vp_vn,mV,129
192.183,run,die_temp,mC,37796
192.185,run,versal_thermal,mC,37875
192.706,run,vccaux,mV,1502
192.709,run,vccaux_pmc,mV,1503
192.715,run,vcc_pmc,mV,876
192.719,run,vcc_psfp,mV,878
192.728,run,vcc_pslp,mV,878
192.737,run,vcc_soc,mV,803
192.742,run,vp_vn,mV,129
192.750,run,die_temp,mC,37695
192.754,run,versal_thermal,mC,37859
193.276,run,vccaux,mV,1501
193.278,run,vccaux_pmc,mV,1502
193.282,run,vcc_pmc,mV,875
193.287,run,vcc_psfp,mV,877
193.290,run,vcc_pslp,mV,879
193.300,run,vcc_soc,mV,806
193.306,run,vp_vn,mV,129
193.310,run,die_temp,mC,37312
193.316,run,versal_thermal,mC,37828
193.832,run,vccaux,mV,1501
193.838,run,vccaux_pmc,mV,1503
193.842,run,vcc_pmc,mV,875
193.845,run,vcc_psfp,mV,880
193.853,run,vcc_pslp,mV,879
193.858,run,vcc_soc,mV,802
193.867,run,vp_vn,mV,129
193.870,run,die_temp,mC,37812
193.874,run,versal_thermal,mC,37773
194.392,run,vccaux,mV,1502
194.399,run,vccaux_pmc,mV,1501
194.407,run,vcc_pmc,mV,875
194.412,run,vcc_psfp,mV,876
194.415,run,vcc_pslp,mV,879
194.420,run,vcc_soc,mV,805
194.429,run,vp_vn,mV,129
194.435,run,die_temp,mC,37398
194.438,run,versal_thermal,mC,37554
194.952,run,vccaux,mV,1501
194.960,run,vccaux_pmc,mV,1502
194.960,run,vcc_pmc,mV,876
194.963,run,vcc_psfp,mV,877
194.967,run,vcc_pslp,mV,879
194.970,run,vcc_soc,mV,804
194.974,run,vp_vn,mV,129
194.978,run,die_temp,mC,37945
194.985,run,versal_thermal,mC,38046
195.496,run,vccaux,mV,1501
195.500,run,vccaux_pmc,mV,1501
195.503,run,vcc_pmc,mV,877
195.507,run,vcc_psfp,mV,876
195.512,run,vcc_pslp,mV,880
195.517,run,vcc_soc,mV,803
195.521,run,vp_vn,mV,130
195.525,run,die_temp,mC,37703
195.528,run,versal_thermal,mC,37296
196.044,run,vccaux,mV,1501
196.048,run,vccaux_pmc,mV,1502
196.054,run,vcc_pmc,mV,876
196.064,run,vcc_psfp,mV,878
196.067,run,vcc_pslp,mV,879
196.071,run,vcc_soc,mV,803
196.083,run,vp_vn,mV,129
196.090,run,die_temp,mC,37437
196.094,run,versal_thermal,mC,37898
196.608,run,vccaux,mV,1504
196.613,run,vccaux_pmc,mV,1502
196.623,run,vcc_pmc,mV,876
196.627,run,vcc_psfp,mV,877
196.632,run,vcc_pslp,mV,880
196.638,run,vcc_soc,mV,804
196.648,run,vp_vn,mV,129
196.652,run,die_temp,mC,37773
196.656,run,versal_thermal,mC,37875
197.169,run,vccaux,mV,1501
197.176,run,vccaux_pmc,mV,1500
197.187,run,vcc_pmc,mV,876
197.194,run,vcc_psfp,mV,881
197.197,run,vcc_pslp,mV,879
197.201,run,vcc_soc,mV,803
197.211,run,vp_vn,mV,129
197.221,run,die_temp,mC,37859
197.225,run,versal_thermal,mC,38062
197.743,run,vccaux,mV,1502
197.749,run,vccaux_pmc,mV,1500
197.757,run,vcc_pmc,mV,877
197.761,run,vcc_psfp,mV,880
197.765,run,vcc_pslp,mV,880
197.770,run,vcc_soc,mV,804
197.778,run,vp_vn,mV,129
197.786,run,die_temp,mC,37703
197.790,run,versal_thermal,mC,37554
198.302,run,vccaux,mV,1501
198.304,run,vccaux_pmc,mV,1502
198.311,run,vcc_pmc,mV,876
198.319,run,vcc_psfp,mV,881
198.324,run,vcc_pslp,mV,879
198.328,run,vcc_soc,mV,804
198.333,run,vp_vn,mV,129
198.337,run,die_temp,mC,38070
198.347,run,versal_thermal,mC,38164
198.862,run,vccaux,mV,1500
198.865,run,vccaux_pmc,mV,1502
198.870,run,vcc_pmc,mV,878
198.881,run,vcc_psfp,mV,875
198.886,run,vcc_pslp,mV,879
198.893,run,vcc_soc,mV,805
198.894,run,vp_vn,mV,129
198.899,run,die_temp,mC,37679
198.911,run,versal_thermal,mC,37820
199.424,run,vccaux,mV,1502
199.438,run,vccaux_pmc,mV,1498
199.442,run,vcc_pmc,mV,876
199.450,run,vcc_psfp,mV,876
199.454,run,vcc_pslp,mV,878
199.458,run,vcc_soc,mV,803
199.466,run,vp_vn,mV,129
199.476,run,die_temp,mC,37765
199.483,run,versal_thermal,mC,37398
199.990,run,vccaux,mV,1500
200.000,run,vccaux_pmc,mV,1502
200.006,run,vcc_pmc,mV,875
200.010,run,vcc_psfp,mV,880
200.014,run,vcc_pslp,mV,879
200.021,run,vcc_soc,mV,807
200.022,run,vp_vn,mV,129
200.032,run,die_temp,mC,37593
200.038,run,versal_thermal,mC,37601
200.549,run,vccaux,mV,1501
200.556,run,vccaux_pmc,mV,1502
200.561,run,vcc_pmc,mV,877
200.570,run,vcc_psfp,mV,876
200.577,run,vcc_pslp,mV,879
200.587,run,vcc_soc,mV,802
200.597,run,vp_vn,mV,129
200.603,run,die_temp,mC,37789
200.606,run,versal_thermal,mC,37726
201.121,run,vccaux,mV,1502
201.129,run,vccaux_pmc,mV,1502
201.134,run,vcc_pmc,mV,876
201.136,run,vcc_psfp,mV,875
201.140,run,vcc_pslp,mV,880
201.143,run,vcc_soc,mV,803
201.146,run,vp_vn,mV,129
201.154,run,die_temp,mC,38062
201.158,run,versal_thermal,mC,37804
201.673,run,vccaux,mV,1502
201.677,run,vccaux_pmc,mV,1501
201.681,run,vcc_pmc,mV,878
201.685,run,vcc_psfp,mV,876
201.688,run,vcc_pslp,mV,879
201.692,run,vcc_soc,mV,805
201.695,run,vp_vn,mV,128
201.699,run,die_temp,mC,37710
201.705,run,versal_thermal,mC,37343
202.214,run,vccaux,mV,1503
202.224,run,vccaux_pmc,mV,1501
202.228,run,vcc_pmc,mV,877
202.231,run,vcc_psfp,mV,878
202.235,run,vcc_pslp,mV,878
202.238,run,vcc_soc,mV,803
202.246,run,vp_vn,mV,129
202.252,run,die_temp,mC,37437
202.259,run,versal_thermal,mC,37867
202.772,run,vccaux,mV,1502
202.774,run,vccaux_pmc,mV,1501
202.780,run,vcc_pmc,mV,877
202.784,run,vcc_psfp,mV,877
202.789,run,vcc_pslp,mV,879
202.792,run,vcc_soc,mV,804
202.795,run,vp_vn,mV,129
202.799,run,die_temp,mC,37789
202.802,run,versal_thermal,mC,37414
203.318,run,vccaux,mV,1502
203.325,run,vccaux_pmc,mV,1500
203.330,run,vcc_pmc,mV,876
203.335,run,vcc_psfp,mV,878
203.339,run,vcc_pslp,mV,879
203.343,run,vcc_soc,mV,804
203.346,run,vp_vn,mV,129
203.350,run,die_temp,mC,37789
203.356,run,versal_thermal,mC,37429
203.866,run,vccaux,mV,1501
203.869,run,vccaux_pmc,mV,1502
203.872,run,vcc_pmc,mV,876
203.876,run,vcc_psfp,mV,878
203.888,run,vcc_pslp,mV,879
203.891,run,vcc_soc,mV,803
203.903,run,vp_vn,mV,129
203.904,run,die_temp,mC,37273
203.908,run,versal_thermal,mC,37515
204.425,run,vccaux,mV,1500
204.429,run,vccaux_pmc,mV,1501
204.433,run,vcc_pmc,mV,875
204.438,run,vcc_psfp,mV,872
204.445,run,vcc_pslp,mV,880
204.453,run,vcc_soc,mV,804
204.456,run,vp_vn,mV,129
204.460,run,die_temp,mC,37234
204.463,run,versal_thermal,mC,37500
204.976,run,vccaux,mV,1501
204.977,run,vccaux_pmc,mV,1501
204.984,run,vcc_pmc,mV,875
204.988,run,vcc_psfp,mV,881
204.992,run,vcc_pslp,mV,880
204.996,run,vcc_soc,mV,805
204.999,run,vp_vn,mV,129
205.003,run,die_temp,mC,37453
205.007,run,versal_thermal,mC,37304
205.527,run,vccaux,mV,1502
205.533,run,vccaux_pmc,mV,1501
205.537,run,vcc_pmc,mV,875
205.541,run,vcc_psfp,mV,882
205.543,run,vcc_pslp,mV,879
205.552,run,vcc_soc,mV,804
205.557,run,vp_vn,mV,129
205.561,run,die_temp,mC,37601
205.564,run,versal_thermal,mC,37585
206.079,run,vccaux,mV,1502
206.082,run,vccaux_pmc,mV,1499
206.086,run,vcc_pmc,mV,876
206.089,run,vcc_psfp,mV,876
206.093,run,vcc_pslp,mV,879
206.100,run,vcc_soc,mV,803
206.105,run,vp_vn,mV,128
206.110,run,die_temp,mC,37648
206.114,run,versal_thermal,mC,37523
206.639,run,vccaux,mV,1501
206.646,run,vccaux_pmc,mV,1502
206.649,run,vcc_pmc,mV,876
206.652,run,vcc_psfp,mV,883
206.658,run,vcc_pslp,mV,879
206.662,run,vcc_soc,mV,805
206.667,run,vp_vn,mV,129
206.672,run,die_temp,mC,37742
206.676,run,versal_thermal,mC,37539
207.189,run,vccaux,mV,1501
207.193,run,vccaux_pmc,mV,1500
207.196,run,vcc_pmc,mV,877
207.204,run,vcc_psfp,mV,877
207.208,run,vcc_pslp,mV,878
207.216,run,vcc_soc,mV,802
207.220,run,vp_vn,mV,129
207.223,run,die_temp,mC,37453
207.227,run,versal_thermal,mC,37601
207.746,run,vccaux,mV,1501
207.755,run,vccaux_pmc,mV,1501
207.762,run,vcc_pmc,mV,876
207.769,run,vcc_psfp,mV,878
207.770,run,vcc_pslp,mV,879
207.779,run,vcc_soc,mV,803
207.780,run,vp_vn,mV,129
207.787,run,die_temp,mC,37859
207.791,run,versal_thermal,mC,37242
208.301,run,vccaux,mV,1501
208.305,run,vccaux_pmc,mV,1501
208.312,run,vcc_pmc,mV,876
208.319,run,vcc_psfp,mV,878
208.324,run,vcc_pslp,mV,879
208.327,run,vcc_soc,mV,804
208.335,run,vp_vn,mV,129
208.339,run,die_temp,mC,37359
208.346,run,versal_thermal,mC,37507
208.866,run,vccaux,mV,1501
208.869,run,vccaux_pmc,mV,1502
208.873,run,vcc_pmc,mV,877
208.881,run,vcc_psfp,mV,879
208.894,run,vcc_pslp,mV,879
208.896,run,vcc_soc,mV,804
208.900,run,vp_vn,mV,129
208.904,run,die_temp,mC,37781
208.915,run,versal_thermal,mC,37914
209.430,run,vccaux,mV,1501
209.433,run,vccaux_pmc,mV,1499
209.437,run,vcc_pmc,mV,875
209.444,run,vcc_psfp,mV,878
209.449,run,vcc_pslp,mV,879
209.456,run,vcc_soc,mV,804
209.460,run,vp_vn,mV,129
209.464,run,die_temp,mC,37445
209.468,run,versal_thermal,mC,37695
209.980,run,vccaux,mV,1502
209.989,run,vccaux_pmc,mV,1502
209.995,run,vcc_pmc,mV,875
210.001,run,vcc_psfp,mV,879
210.002,run,vcc_pslp,mV,879
210.007,run,vcc_soc,mV,804
210.018,run,vp_vn,mV,129
210.024,run,die_temp,mC,37734
210.028,run,versal_thermal,mC,37203
210.548,run,vccaux,mV,1501
210.554,run,vccaux_pmc,mV,1502
210.557,run,vcc_pmc,mV,876
210.561,run,vcc_psfp,mV,881
210.564,run,vcc_pslp,mV,879
210.575,run,vcc_soc,mV,804
210.583,run,vp_vn,mV,129
210.592,run,die_temp,mC,37679
210.596,run,versal_thermal,mC,37515
211.116,run,vccaux,mV,1503
211.124,run,vccaux_pmc,mV,1501
211.128,run,vcc_pmc,mV,876
211.132,run,vcc_psfp,mV,877
211.138,run,vcc_pslp,mV,879
211.140,run,vcc_soc,mV,803
211.151,run,vp_vn,mV,129
211.156,run,die_temp,mC,37609
211.160,run,versal_thermal,mC,37367
211.672,run,vccaux,mV,1502
211.679,run,vccaux_pmc,mV,1500
211.690,run,vcc_pmc,mV,875
211.696,run,vcc_psfp,mV,878
211.698,run,vcc_pslp,mV,879
211.703,run,vcc_soc,mV,805
211.714,run,vp_vn,mV,129
211.719,run,die_temp,mC,37304
211.723,run,versal_thermal,mC,37437
212.233,run,vccaux,mV,1503
212.237,run,vccaux_pmc,mV,1500
212.250,run,vcc_pmc,mV,876
212.256,run,vcc_psfp,mV,881
212.257,run,vcc_pslp,mV,880
212.263,run,vcc_soc,mV,802
212.271,run,vp_vn,mV,129
212.280,run,die_temp,mC,37375
212.283,run,versal_thermal,mC,37812
212.796,run,vccaux,mV,1501
212.802,run,vccaux_pmc,mV,1500
212.806,run,vcc_pmc,mV,877
212.809,run,vcc_psfp,mV,876
212.813,run,vcc_pslp,mV,880
212.821,run,vcc_soc,mV,803
212.826,run,vp_vn,mV,129
212.832,run,die_temp,mC,37242
212.839,run,versal_thermal,mC,37757
213.356,run,vccaux,mV,1503
213.361,run,vccaux_pmc,mV,1500
213.374,run,vcc_pmc,mV,876
213.379,run,vcc_psfp,mV,881
213.383,run,vcc_pslp,mV,880
213.387,run,vcc_soc,mV,808
213.399,run,vp_vn,mV,128
213.408,run,die_temp,mC,37179
213.411,run,versal_thermal,mC,36960
213.932,run,vccaux,mV,1501
213.939,run,vccaux_pmc,mV,1502
213.942,run,vcc_pmc,mV,876
213.947,run,vcc_psfp,mV,877
213.950,run,vcc_pslp,mV,880
213.957,run,vcc_soc,mV,803
213.962,run,vp_vn,mV,129
213.966,run,die_temp,mC,37031
213.969,run,versal_thermal,mC,37343
214.490,run,vccaux,mV,1502
214.492,run,vccaux_pmc,mV,1500
214.496,run,vcc_pmc,mV,875
214.509,run,vcc_psfp,mV,876
214.514,run,vcc_pslp,mV,880
214.517,run,vcc_soc,mV,804
214.521,run,vp_vn,mV,129
214.524,run,die_temp,mC,37460
214.533,run,versal_thermal,mC,37585
215.056,run,vccaux,mV,1502
215.060,run,vccaux_pmc,mV,1503
215.070,run,vcc_pmc,mV,876
215.079,run,vcc_psfp,mV,880
215.083,run,vcc_pslp,mV,879
215.087,run,vcc_soc,mV,806
215.091,run,vp_vn,mV,129
215.102,run,die_temp,mC,37390
215.107,run,versal_thermal,mC,37289
215.620,run,vccaux,mV,1502
215.627,run,vccaux_pmc,mV,1501
215.633,run,vcc_pmc,mV,875
215.643,run,vcc_psfp,mV,879
215.649,run,vcc_pslp,mV,880
215.650,run,vcc_soc,mV,803
215.655,run,vp_vn,mV,129
215.668,run,die_temp,mC,37304
215.671,run,versal_thermal,mC,37664
216.182,run,vccaux,mV,1503
216.186,run,vccaux_pmc,mV,1500
216.191,run,vcc_pmc,mV,877
216.206,run,vcc_psfp,mV,878
216.208,run,vcc_pslp,mV,880
216.212,run,vcc_soc,mV,804
216.216,run,vp_vn,mV,129
216.231,run,die_temp,mC,37179
216.236,run,versal_thermal,mC,37296
216.759,run,vccaux,mV,1502
216.770,run,vccaux_pmc,mV,1501
216.773,run,vcc_pmc,mV,877
216.777,run,vcc_psfp,mV,877
216.782,run,vcc_pslp,mV,880
216.789,run,vcc_soc,mV,805
216.798,run,vp_vn,mV,129
216.801,run,die_temp,mC,37343
216.807,run,versal_thermal,mC,37320
217.322,run,vccaux,mV,1502
217.331,run,vccaux_pmc,mV,1501
217.334,run,vcc_pmc,mV,876
217.338,run,vcc_psfp,mV,880
217.346,run,vcc_pslp,mV,880
217.359,run,vcc_soc,mV,803
217.360,run,vp_vn,mV,128
217.364,run,die_temp,mC,37671
217.368,run,versal_thermal,mC,37507
217.884,run,vccaux,mV,1501
217.887,run,vccaux_pmc,mV,1501
217.892,run,vcc_pmc,mV,876
217.897,run,vcc_psfp,mV,876
217.908,run,vcc_pslp,mV,880
217.912,run,vcc_soc,mV,806
217.915,run,vp_vn,mV,129
217.924,run,die_temp,mC,37031
217.936,run,versal_thermal,mC,37421
218.448,run,vccaux,mV,1501
218.454,run,vccaux_pmc,mV,1501
218.459,run,vcc_pmc,mV,875
218.463,run,vcc_psfp,mV,881
218.470,run,vcc_pslp,mV,880
218.472,run,vcc_soc,mV,804
218.477,run,vp_vn,mV,129
218.485,run,die_temp,mC,37445
218.488,run,versal_thermal,mC,37117
219.006,run,vccaux,mV,1501
219.009,run,vccaux_pmc,mV,1502
219.015,run,vcc_pmc,mV,875
219.017,run,vcc_psfp,mV,880
219.021,run,vcc_pslp,mV,880
219.025,run,vcc_soc,mV,804
219.031,run,vp_vn,mV,129
219.035,run,die_temp,mC,37343
219.039,run,versal_thermal,mC,37257
219.555,run,vccaux,mV,1501
219.560,run,vccaux_pmc,mV,1501
219.568,run,vcc_pmc,mV,875
219.579,run,vcc_psfp,mV,877
219.579,run,vcc_pslp,mV,880
219.584,run,vcc_soc,mV,803
219.592,run,vp_vn,mV,129
219.593,run,die_temp,mC,37687
219.602,run,versal_thermal,mC,36984
220.120,run,vccaux,mV,1501
220.125,run,vccaux_pmc,mV,1499
220.128,run,vcc_pmc,mV,875
220.133,run,vcc_psfp,mV,878
220.140,run,vcc_pslp,mV,879
220.149,run,vcc_soc,mV,803
220.149,run,vp_vn,mV,130
220.152,run,die_temp,mC,37085
220.155,run,versal_thermal,mC,37281
220.665,run,vccaux,mV,1502
220.668,run,vccaux_pmc,mV,1501
220.672,run,vcc_pmc,mV,875
220.680,run,vcc_psfp,mV,878
220.684,run,vcc_pslp,mV,879
220.688,run,vcc_soc,mV,802
220.691,run,vp_vn,mV,128
220.695,run,die_temp,mC,37429
220.698,run,versal_thermal,mC,37062
221.216,run,vccaux,mV,1502
221.217,run,vccaux_pmc,mV,1501
221.221,run,vcc_pmc,mV,877
221.225,run,vcc_psfp,mV,872
221.230,run,vcc_pslp,mV,880
221.244,run,vcc_soc,mV,802
221.245,run,vp_vn,mV,128
221.249,run,die_temp,mC,36914
221.252,run,versal_thermal,mC,37515
221.771,run,vccaux,mV,1501
221.781,run,vccaux_pmc,mV,1502
221.782,run,vcc_pmc,mV,876
221.786,run,vcc_psfp,mV,880
221.794,run,vcc_pslp,mV,879
221.804,run,vcc_soc,mV,803
221.808,run,vp_vn,mV,128
221.812,run,die_temp,mC,37093
221.816,run,versal_thermal,mC,37546
222.333,run,vccaux,mV,1502
222.338,run,vccaux_pmc,mV,1500
222.341,run,vcc_pmc,mV,876
222.345,run,vcc_psfp,mV,879
222.349,run,vcc_pslp,mV,879
222.355,run,vcc_soc,mV,803
222.361,run,vp_vn,mV,129
222.367,run,die_temp,mC,36929
222.371,run,versal_thermal,mC,37156
222.888,run,vccaux,mV,1502
222.894,run,vccaux_pmc,mV,1500
222.904,run,vcc_pmc,mV,875
222.905,run,vcc_psfp,mV,881
222.916,run,vcc_pslp,mV,879
222.926,run,vcc_soc,mV,804
222.932,run,vp_vn,mV,129
222.936,run,die_temp,mC,37562
222.941,run,versal_thermal,mC,37515
223.450,run,vccaux,mV,1502
223.456,run,vccaux_pmc,mV,1500
223.461,run,vcc_pmc,mV,876
223.466,run,vcc_psfp,mV,877
223.472,run,vcc_pslp,mV,879
223.473,run,vcc_soc,mV,801
223.477,run,vp_vn,mV,129
223.480,run,die_temp,mC,37132
223.484,run,versal_thermal,mC,37421
224.001,run,vccaux,mV,1503
224.005,run,vccaux_pmc,mV,1500
224.009,run,vcc_pmc,mV,877
224.016,run,vcc_psfp,mV,875
224.025,run,vcc_pslp,mV,879
224.029,run,vcc_soc,mV,804
224.035,run,vp_vn,mV,128
224.036,run,die_temp,mC,37265
224.041,run,versal_thermal,mC,37851
224.562,run,vccaux,mV,1502
224.566,run,vccaux_pmc,mV,1500
224.572,run,vcc_pmc,mV,876
224.584,run,vcc_psfp,mV,878
224.587,run,vcc_pslp,mV,879
224.591,run,vcc_soc,mV,802
224.595,run,vp_vn,mV,129
224.600,run,die_temp,mC,37031
224.610,run,versal_thermal,mC,37203
225.124,run,vccaux,mV,1502
