t_s,phase,channel,unit,value
87.042,static,VCCAUX_PMC,W,0.1328
87.543,static,VCCINT_V,V,0.805
87.543,static,VCCINT_I,A,4.7269
87.543,static,VCCINT,W,3.7845
87.543,static,VCC_SOC_V,V,0.8062
87.543,static,VCC_SOC_I,A,3.9248
87.543,static,VCC_SOC,W,3.1473
87.543,static,VCC_PMC_V,V,0.8775
87.594,static,VCC_PMC_I,A,0.152
87.594,static,VCC_PMC,W,0.1336
87.594,static,VCC_PSFP_V,V,0.8813
87.594,static,VCC_PSFP_I,A,0.1904
87.594,static,VCC_PSFP,W,0.1709
87.594,static,VCC_PSLP_CPM5_V,V,0.8788
87.594,static,VCC_PSLP_CPM5_I,A,1.9599
87.594,static,VCC_PSLP_CPM5,W,1.7259
87.594,static,VCC1V1_LP4_V,V,1.1025
87.594,static,VCC1V1_LP4_I,A,1.085
87.594,static,VCC1V1_LP4,W,1.1953
87.594,static,VCCAUX_V,V,1.5037
87.644,static,VCCAUX_I,A,0.759
87.644,static,VCCAUX,W,1.1414
87.644,static,VCCAUX_PMC_V,V,1.5025
87.644,static,VCCAUX_PMC_I,A,0.088
87.644,static,VCCAUX_PMC,W,0.132
88.146,static,VCCINT_V,V,0.805
88.146,static,VCCINT_I,A,4.6732
88.146,static,VCCINT,W,3.7845
88.146,static,VCC_SOC_V,V,0.8062
88.146,static,VCC_SOC_I,A,3.9248
88.146,static,VCC_SOC,W,3.1664
88.146,static,VCC_PMC_V,V,0.8788
88.146,static,VCC_PMC_I,A,0.152
88.146,static,VCC_PMC,W,0.1328
88.196,static,VCC_PSFP_V,V,0.8813
88.196,static,VCC_PSFP_I,A,0.1904
88.196,static,VCC_PSFP,W,0.1679
88.196,static,VCC_PSLP_CPM5_V,V,0.8788
88.196,static,VCC_PSLP_CPM5_I,A,1.9605
88.196,static,VCC_PSLP_CPM5,W,1.7213
88.196,static,VCC1V1_LP4_V,V,1.1025
88.196,static,VCC1V1_LP4_I,A,1.085
88.196,static,VCC1V1_LP4,W,1.1875
88.196,static,VCCAUX_V,V,1.5025
88.196,static,VCCAUX_I,A,0.7575
88.196,static,VCCAUX,W,1.1414
88.246,static,VCCAUX_PMC_V,V,1.5025
88.246,static,VCCAUX_PMC_I,A,0.088
88.246,static,VCCAUX_PMC,W,0.132
88.748,static,VCCINT_V,V,0.8062
88.748,static,VCCINT_I,A,5.0248
88.748,static,VCCINT,W,4.0286
88.748,static,VCC_SOC_V,V,0.8062
88.748,static,VCC_SOC_I,A,3.9202
88.748,static,VCC_SOC,W,3.1473
88.798,static,VCC_PMC_V,V,0.8788
88.798,static,VCC_PMC_I,A,0.152
88.798,static,VCC_PMC,W,0.1336
88.798,static,VCC_PSFP_V,V,0.8813
88.798,static,VCC_PSFP_I,A,0.1904
88.798,static,VCC_PSFP,W,0.1679
88.798,static,VCC_PSLP_CPM5_V,V,0.8788
88.798,static,VCC_PSLP_CPM5_I,A,1.9599
88.798,static,VCC_PSLP_CPM5,W,1.7259
88.798,static,VCC1V1_LP4_V,V,1.1013
88.798,static,VCC1V1_LP4_I,A,1.09
88.798,static,VCC1V1_LP4,W,1.1953
88.848,static,VCCAUX_V,V,1.5037
88.848,static,VCCAUX_I,A,0.758
88.848,static,VCCAUX,W,1.1414
88.848,static,VCCAUX_PMC_V,V,1.5025
88.848,static,VCCAUX_PMC_I,A,0.088
88.848,static,VCCAUX_PMC,W,0.132
89.350,static,VCCINT_V,V,0.805
89.350,static,VCCINT_I,A,4.7269
89.350,static,VCCINT,W,3.7845
89.350,static,VCC_SOC_V,V,0.8062
89.350,static,VCC_SOC_I,A,3.9301
89.350,static,VCC_SOC,W,3.1664
89.350,static,VCC_PMC_V,V,0.8775
89.350,static,VCC_PMC_I,A,0.152
89.400,static,VCC_PMC,W,0.1328
89.400,static,VCC_PSFP_V,V,0.8813
89.400,static,VCC_PSFP_I,A,0.19
89.400,static,VCC_PSFP,W,0.1679
89.400,static,VCC_PSLP_CPM5_V,V,0.8775
89.400,static,VCC_PSLP_CPM5_I,A,1.9599
89.400,static,VCC_PSLP_CPM5,W,1.7213
89.400,static,VCC1V1_LP4_V,V,1.1025
89.400,static,VCC1V1_LP4_I,A,1.09
89.400,static,VCC1V1_LP4,W,1.2032
89.400,static,VCCAUX_V,V,1.5037
89.400,static,VCCAUX_I,A,0.7606
89.450,static,VCCAUX,W,1.1445
89.450,static,VCCAUX_PMC_V,V,1.5025
89.450,static,VCCAUX_PMC_I,A,0.0875
89.450,static,VCCAUX_PMC,W,0.132
89.952,static,VCCINT_V,V,0.805
89.952,static,VCCINT_I,A,4.6488
89.952,static,VCCINT,W,3.6624
89.952,static,VCC_SOC_V,V,0.8062
89.952,static,VCC_SOC_I,A,3.9248
89.952,static,VCC_SOC,W,3.1473
90.002,static,VCC_PMC_V,V,0.8775
90.002,static,VCC_PMC_I,A,0.152
90.002,static,VCC_PMC,W,0.1336
90.002,static,VCC_PSFP_V,V,0.8813
90.002,static,VCC_PSFP_I,A,0.1904
90.002,static,VCC_PSFP,W,0.1679
90.002,static,VCC_PSLP_CPM5_V,V,0.8775
90.002,static,VCC_PSLP_CPM5_I,A,1.9599
90.002,static,VCC_PSLP_CPM5,W,1.7167
90.002,static,VCC1V1_LP4_V,V,1.1025
90.002,static,VCC1V1_LP4_I,A,1.09
90.002,static,VCC1V1_LP4,W,1.1953
90.002,static,VCCAUX_V,V,1.5025
90.002,static,VCCAUX_I,A,0.7595
90.002,static,VCCAUX,W,1.1414
90.052,static,VCCAUX_PMC_V,V,1.5025
90.052,static,VCCAUX_PMC_I,A,0.088
90.052,static,VCCAUX_PMC,W,0.132
90.553,static,VCCINT_V,V,0.805
90.553,static,VCCINT_I,A,5.0004
90.553,static,VCCINT,W,4.0286
90.553,static,VCC_SOC_V,V,0.8062
90.553,static,VCC_SOC_I,A,3.9248
90.553,static,VCC_SOC,W,3.1473
90.553,static,VCC_PMC_V,V,0.8775
90.604,static,VCC_PMC_I,A,0.1515
90.604,static,VCC_PMC,W,0.1328
90.604,static,VCC_PSFP_V,V,0.8813
90.604,static,VCC_PSFP_I,A,0.1904
90.604,static,VCC_PSFP,W,0.1679
90.604,static,VCC_PSLP_CPM5_V,V,0.8788
90.604,static,VCC_PSLP_CPM5_I,A,1.9596
90.604,static,VCC_PSLP_CPM5,W,1.7213
90.604,static,VCC1V1_LP4_V,V,1.1025
90.604,static,VCC1V1_LP4_I,A,1.09
90.604,static,VCC1V1_LP4,W,1.2032
90.604,static,VCCAUX_V,V,1.5037
90.654,static,VCCAUX_I,A,0.759
90.654,static,VCCAUX,W,1.1414
90.654,static,VCCAUX_PMC_V,V,1.5037
90.654,static,VCCAUX_PMC_I,A,0.088
90.654,static,VCCAUX_PMC,W,0.132
91.155,static,VCCINT_V,V,0.8062
91.155,static,VCCINT_I,A,4.9271
91.155,static,VCCINT,W,3.9065
91.155,static,VCC_SOC_V,V,0.8062
91.155,static,VCC_SOC_I,A,3.9248
91.155,static,VCC_SOC,W,3.1473
91.155,static,VCC_PMC_V,V,0.8775
91.155,static,VCC_PMC_I,A,0.152
91.155,static,VCC_PMC,W,0.1328
91.205,static,VCC_PSFP_V,V,0.8813
91.205,static,VCC_PSFP_I,A,0.192
91.205,static,VCC_PSFP,W,0.1709
91.205,static,VCC_PSLP_CPM5_V,V,0.8788
91.205,static,VCC_PSLP_CPM5_I,A,1.9605
91.205,static,VCC_PSLP_CPM5,W,1.7259
91.205,static,VCC1V1_LP4_V,V,1.1013
91.205,static,VCC1V1_LP4_I,A,1.09
91.205,static,VCC1V1_LP4,W,1.1953
91.205,static,VCCAUX_V,V,1.5037
91.205,static,VCCAUX_I,A,0.757
91.205,static,VCCAUX,W,1.1414
91.256,static,VCCAUX_PMC_V,V,1.5025
91.256,static,VCCAUX_PMC_I,A,0.088
91.256,static,VCCAUX_PMC,W,0.132
91.757,static,VCCINT_V,V,0.805
91.757,static,VCCINT_I,A,4.473
91.757,static,VCCINT,W,3.5403
91.757,static,VCC_SOC_V,V,0.8062
91.757,static,VCC_SOC_I,A,3.9248
91.757,static,VCC_SOC,W,3.1473
91.807,static,VCC_PMC_V,V,0.8788
91.807,static,VCC_PMC_I,A,0.152
91.807,static,VCC_PMC,W,0.1328
91.807,static,VCC_PSFP_V,V,0.88
91.807,static,VCC_PSFP_I,A,0.19
91.807,static,VCC_PSFP,W,0.1679
91.807,static,VCC_PSLP_CPM5_V,V,0.8788
91.807,static,VCC_PSLP_CPM5_I,A,1.9596
91.807,static,VCC_PSLP_CPM5,W,1.7259
91.807,static,VCC1V1_LP4_V,V,1.1025
91.807,static,VCC1V1_LP4_I,A,1.085
91.807,static,VCC1V1_LP4,W,1.1953
91.857,static,VCCAUX_V,V,1.5037
91.857,static,VCCAUX_I,A,0.7575
91.857,static,VCCAUX,W,1.1414
91.857,static,VCCAUX_PMC_V,V,1.5025
91.857,static,VCCAUX_PMC_I,A,0.088
91.857,static,VCCAUX_PMC,W,0.132
92.359,static,VCCINT_V,V,0.805
92.359,static,VCCINT_I,A,5.2006
92.359,static,VCCINT,W,4.1507
92.359,static,VCC_SOC_V,V,0.8062
92.359,static,VCC_SOC_I,A,3.9202
92.359,static,VCC_SOC,W,3.1473
92.359,static,VCC_PMC_V,V,0.8788
92.409,static,VCC_PMC_I,A,0.152
92.409,static,VCC_PMC,W,0.1336
92.409,static,VCC_PSFP_V,V,0.88
92.409,static,VCC_PSFP_I,A,0.194
92.409,static,VCC_PSFP,W,0.1709
92.409,static,VCC_PSLP_CPM5_V,V,0.8788
92.409,static,VCC_PSLP_CPM5_I,A,1.9599
92.409,static,VCC_PSLP_CPM5,W,1.7213
92.409,static,VCC1V1_LP4_V,V,1.1025
92.409,static,VCC1V1_LP4_I,A,1.085
92.409,static,VCC1V1_LP4,W,1.1953
92.409,static,VCCAUX_V,V,1.5037
92.459,static,VCCAUX_I,A,0.7585
92.459,static,VCCAUX,W,1.1414
92.459,static,VCCAUX_PMC_V,V,1.5037
92.459,static,VCCAUX_PMC_I,A,0.088
92.459,static,VCCAUX_PMC,W,0.132
92.960,static,VCCINT_V,V,0.805
92.960,static,VCCINT_I,A,4.8246
92.960,static,VCCINT,W,3.9065
92.960,static,VCC_SOC_V,V,0.8062
92.960,static,VCC_SOC_I,A,3.9202
92.960,static,VCC_SOC,W,3.1473
92.960,static,VCC_PMC_V,V,0.8775
92.960,static,VCC_PMC_I,A,0.152
92.960,static,VCC_PMC,W,0.1328
93.010,static,VCC_PSFP_V,V,0.8813
93.010,static,VCC_PSFP_I,A,0.19
93.010,static,VCC_PSFP,W,0.1679
93.010,static,VCC_PSLP_CPM5_V,V,0.8775
93.010,static,VCC_PSLP_CPM5_I,A,1.9596
93.010,static,VCC_PSLP_CPM5,W,1.7213
93.010,static,VCC1V1_LP4_V,V,1.1025
93.010,static,VCC1V1_LP4_I,A,1.09
93.010,static,VCC1V1_LP4,W,1.1953
93.010,static,VCCAUX_V,V,1.5037
93.010,static,VCCAUX_I,A,0.7585
93.010,static,VCCAUX,W,1.1384
93.060,static,VCCAUX_PMC_V,V,1.5037
93.060,static,VCCAUX_PMC_I,A,0.088
93.060,static,VCCAUX_PMC,W,0.132
93.562,static,VCCINT_V,V,0.805
93.562,static,VCCINT_I,A,4.6244
93.562,static,VCCINT,W,3.7845
93.562,static,VCC_SOC_V,V,0.8062
93.562,static,VCC_SOC_I,A,3.9301
93.562,static,VCC_SOC,W,3.1664
93.612,static,VCC_PMC_V,V,0.8775
93.612,static,VCC_PMC_I,A,0.152
93.612,static,VCC_PMC,W,0.1328
93.612,static,VCC_PSFP_V,V,0.88
93.612,static,VCC_PSFP_I,A,0.1904
93.612,static,VCC_PSFP,W,0.1679
93.612,static,VCC_PSLP_CPM5_V,V,0.8788
93.612,static,VCC_PSLP_CPM5_I,A,1.9596
93.612,static,VCC_PSLP_CPM5,W,1.7213
93.612,static,VCC1V1_LP4_V,V,1.1025
93.612,static,VCC1V1_LP4_I,A,1.085
93.612,static,VCC1V1_LP4,W,1.1953
93.662,static,VCCAUX_V,V,1.5037
93.662,static,VCCAUX_I,A,0.7595
93.662,static,VCCAUX,W,1.1414
93.662,static,VCCAUX_PMC_V,V,1.5037
93.662,static,VCCAUX_PMC_I,A,0.088
93.662,static,VCCAUX_PMC,W,0.132
94.164,static,VCCINT_V,V,0.805
94.164,static,VCCINT_I,A,4.5755
94.164,static,VCCINT,W,3.6624
94.164,static,VCC_SOC_V,V,0.8062
94.164,static,VCC_SOC_I,A,3.9301
94.164,static,VCC_SOC,W,3.1664
94.164,static,VCC_PMC_V,V,0.8775
94.214,static,VCC_PMC_I,A,0.152
94.214,static,VCC_PMC,W,0.1328
94.214,static,VCC_PSFP_V,V,0.8813
94.214,static,VCC_PSFP_I,A,0.1904
94.214,static,VCC_PSFP,W,0.1679
94.214,static,VCC_PSLP_CPM5_V,V,0.8775
94.214,static,VCC_PSLP_CPM5_I,A,1.9599
94.214,static,VCC_PSLP_CPM5,W,1.7213
94.214,static,VCC1V1_LP4_V,V,1.1013
94.214,static,VCC1V1_LP4_I,A,1.09
94.214,static,VCC1V1_LP4,W,1.2032
94.214,static,VCCAUX_V,V,1.5037
94.264,static,VCCAUX_I,A,0.759
94.264,static,VCCAUX,W,1.1414
94.264,static,VCCAUX_PMC_V,V,1.5025
94.264,static,VCCAUX_PMC_I,A,0.088
94.264,static,VCCAUX_PMC,W,0.132
94.765,static,VCCINT_V,V,0.805
94.765,static,VCCINT_I,A,5.0004
94.765,static,VCCINT,W,4.0286
94.765,static,VCC_SOC_V,V,0.8062
94.816,static,VCC_SOC_I,A,3.9301
94.816,static,VCC_SOC,W,3.1664
94.816,static,VCC_PMC_V,V,0.8788
94.816,static,VCC_PMC_I,A,0.1515
94.816,static,VCC_PMC,W,0.1328
94.816,static,VCC_PSFP_V,V,0.88
94.816,static,VCC_PSFP_I,A,0.204
94.816,static,VCC_PSFP,W,0.1801
94.816,static,VCC_PSLP_CPM5_V,V,0.8788
94.816,static,VCC_PSLP_CPM5_I,A,1.9596
94.816,static,VCC_PSLP_CPM5,W,1.7259
94.816,static,VCC1V1_LP4_V,V,1.1013
94.866,static,VCC1V1_LP4_I,A,1.09
94.866,static,VCC1V1_LP4,W,1.1953
94.866,static,VCCAUX_V,V,1.5037
94.866,static,VCCAUX_I,A,0.758
94.866,static,VCCAUX,W,1.1414
94.866,static,VCCAUX_PMC_V,V,1.5025
94.866,static,VCCAUX_PMC_I,A,0.088
94.866,static,VCCAUX_PMC,W,0.132
95.367,static,VCCINT_V,V,0.805
95.367,static,VCCINT_I,A,4.8978
95.367,static,VCCINT,W,3.9065
95.367,static,VCC_SOC_V,V,0.8062
95.367,static,VCC_SOC_I,A,3.9248
95.367,static,VCC_SOC,W,3.1473
95.418,static,VCC_PMC_V,V,0.8788
95.418,static,VCC_PMC_I,A,0.152
95.418,static,VCC_PMC,W,0.1336
95.418,static,VCC_PSFP_V,V,0.88
95.418,static,VCC_PSFP_I,A,0.19
95.418,static,VCC_PSFP,W,0.1679
95.418,static,VCC_PSLP_CPM5_V,V,0.8788
95.418,static,VCC_PSLP_CPM5_I,A,1.9599
95.418,static,VCC_PSLP_CPM5,W,1.7259
95.418,static,VCC1V1_LP4_V,V,1.1025
95.418,static,VCC1V1_LP4_I,A,1.09
95.418,static,VCC1V1_LP4,W,1.2032
95.468,static,VCCAUX_V,V,1.5037
95.468,static,VCCAUX_I,A,0.758
95.468,static,VCCAUX,W,1.1414
95.468,static,VCCAUX_PMC_V,V,1.5037
95.468,static,VCCAUX_PMC_I,A,0.0875
95.468,static,VCCAUX_PMC,W,0.132
95.970,static,VCCINT_V,V,0.805
95.970,static,VCCINT_I,A,4.4486
95.970,static,VCCINT,W,3.5403
95.970,static,VCC_SOC_V,V,0.805
95.970,static,VCC_SOC_I,A,3.9202
95.970,static,VCC_SOC,W,3.1664
96.020,static,VCC_PMC_V,V,0.8775
96.020,static,VCC_PMC_I,A,0.152
96.020,static,VCC_PMC,W,0.1336
96.020,static,VCC_PSFP_V,V,0.8813
96.020,static,VCC_PSFP_I,A,0.19
96.020,static,VCC_PSFP,W,0.1679
96.020,static,VCC_PSLP_CPM5_V,V,0.8788
96.020,static,VCC_PSLP_CPM5_I,A,1.9596
96.020,static,VCC_PSLP_CPM5,W,1.7259
96.020,static,VCC1V1_LP4_V,V,1.1013
96.020,static,VCC1V1_LP4_I,A,1.085
96.020,static,VCC1V1_LP4,W,1.1953
96.070,static,VCCAUX_V,V,1.5037
96.070,static,VCCAUX_I,A,0.759
96.070,static,VCCAUX,W,1.1414
96.070,static,VCCAUX_PMC_V,V,1.5037
96.070,static,VCCAUX_PMC_I,A,0.088
96.070,static,VCCAUX_PMC,W,0.132
96.572,static,VCCINT_V,V,0.805
96.572,static,VCCINT_I,A,5.225
96.572,static,VCCINT,W,4.2728
96.622,static,VCC_SOC_V,V,0.8062
96.622,static,VCC_SOC_I,A,3.9202
96.622,static,VCC_SOC,W,3.1473
96.622,static,VCC_PMC_V,V,0.8788
96.622,static,VCC_PMC_I,A,0.152
96.622,static,VCC_PMC,W,0.1328
96.622,static,VCC_PSFP_V,V,0.8813
96.622,static,VCC_PSFP_I,A,0.1904
96.622,static,VCC_PSFP,W,0.1679
96.622,static,VCC_PSLP_CPM5_V,V,0.8788
96.622,static,VCC_PSLP_CPM5_I,A,1.9599
96.622,static,VCC_PSLP_CPM5,W,1.7213
96.672,static,VCC1V1_LP4_V,V,1.1025
96.672,static,VCC1V1_LP4_I,A,1.09
96.672,static,VCC1V1_LP4,W,1.1953
96.672,static,VCCAUX_V,V,1.5025
96.672,static,VCCAUX_I,A,0.7595
96.672,static,VCCAUX,W,1.1414
96.672,static,VCCAUX_PMC_V,V,1.5025
96.672,static,VCCAUX_PMC_I,A,0.088
96.672,static,VCCAUX_PMC,W,0.132
97.174,static,VCCINT_V,V,0.805
97.174,static,VCCINT_I,A,4.5511
97.174,static,VCCINT,W,4.0286
97.174,static,VCC_SOC_V,V,0.8062
97.174,static,VCC_SOC_I,A,3.9248
97.224,static,VCC_SOC,W,3.1664
97.224,static,VCC_PMC_V,V,0.8788
97.224,static,VCC_PMC_I,A,0.1515
97.224,static,VCC_PMC,W,0.1328
97.224,static,VCC_PSFP_V,V,0.8813
97.224,static,VCC_PSFP_I,A,0.1904
97.224,static,VCC_PSFP,W,0.1709
97.224,static,VCC_PSLP_CPM5_V,V,0.8775
97.224,static,VCC_PSLP_CPM5_I,A,1.9599
97.224,static,VCC_PSLP_CPM5,W,1.7213
97.224,static,VCC1V1_LP4_V,V,1.1013
97.274,static,VCC1V1_LP4_I,A,1.085
97.274,static,VCC1V1_LP4,W,1.1875
97.274,static,VCCAUX_V,V,1.5037
97.274,static,VCCAUX_I,A,0.7585
97.274,static,VCCAUX,W,1.1384
97.274,static,VCCAUX_PMC_V,V,1.5025
97.274,static,VCCAUX_PMC_I,A,0.0885
97.274,static,VCCAUX_PMC,W,0.1328
97.776,static,VCCINT_V,V,0.805
97.776,static,VCCINT_I,A,4.6488
97.776,static,VCCINT,W,3.7845
97.776,static,VCC_SOC_V,V,0.8062
97.776,static,VCC_SOC_I,A,3.9301
97.776,static,VCC_SOC,W,3.1664
97.826,static,VCC_PMC_V,V,0.8788
97.826,static,VCC_PMC_I,A,0.1515
97.826,static,VCC_PMC,W,0.1328
97.826,static,VCC_PSFP_V,V,0.88
97.826,static,VCC_PSFP_I,A,0.1904
97.826,static,VCC_PSFP,W,0.1709
97.826,static,VCC_PSLP_CPM5_V,V,0.8775
97.826,static,VCC_PSLP_CPM5_I,A,1.9599
97.826,static,VCC_PSLP_CPM5,W,1.7213
97.826,static,VCC1V1_LP4_V,V,1.1025
97.826,static,VCC1V1_LP4_I,A,1.09
97.876,static,VCC1V1_LP4,W,1.1953
97.876,static,VCCAUX_V,V,1.5037
97.876,static,VCCAUX_I,A,0.7575
97.876,static,VCCAUX,W,1.1414
97.876,static,VCCAUX_PMC_V,V,1.5037
97.876,static,VCCAUX_PMC_I,A,0.088
97.876,static,VCCAUX_PMC,W,0.132
98.378,static,VCCINT_V,V,0.805
98.378,static,VCCINT_I,A,4.9271
98.378,static,VCCINT,W,4.0286
98.428,static,VCC_SOC_V,V,0.805
98.428,static,VCC_SOC_I,A,3.9301
98.428,static,VCC_SOC,W,3.1664
98.428,static,VCC_PMC_V,V,0.8775
98.428,static,VCC_PMC_I,A,0.152
98.428,static,VCC_PMC,W,0.1336
98.428,static,VCC_PSFP_V,V,0.88
98.428,static,VCC_PSFP_I,A,0.19
98.428,static,VCC_PSFP,W,0.1679
98.428,static,VCC_PSLP_CPM5_V,V,0.8788
98.428,static,VCC_PSLP_CPM5_I,A,1.9596
98.478,static,VCC_PSLP_CPM5,W,1.7213
98.478,static,VCC1V1_LP4_V,V,1.1013
98.478,static,VCC1V1_LP4_I,A,1.09
98.478,static,VCC1V1_LP4,W,1.1953
98.478,static,VCCAUX_V,V,1.5037
98.478,static,VCCAUX_I,A,0.758
98.478,static,VCCAUX,W,1.1384
98.478,static,VCCAUX_PMC_V,V,1.5025
98.478,static,VCCAUX_PMC_I,A,0.088
98.478,static,VCCAUX_PMC,W,0.132
98.979,static,VCCINT_V,V,0.8062
98.979,static,VCCINT_I,A,5.0004
98.979,static,VCCINT,W,4.0286
99.029,static,VCC_SOC_V,V,0.8062
99.029,static,VCC_SOC_I,A,3.9248
99.029,static,VCC_SOC,W,3.1473
99.029,static,VCC_PMC_V,V,0.8788
99.029,static,VCC_PMC_I,A,0.152
99.029,static,VCC_PMC,W,0.1328
99.029,static,VCC_PSFP_V,V,0.88
99.029,static,VCC_PSFP_I,A,0.19
99.029,static,VCC_PSFP,W,0.1648
99.029,static,VCC_PSLP_CPM5_V,V,0.8788
99.029,static,VCC_PSLP_CPM5_I,A,1.9596
99.029,static,VCC_PSLP_CPM5,W,1.7259
99.079,static,VCC1V1_LP4_V,V,1.1013
99.079,static,VCC1V1_LP4_I,A,1.09
99.079,static,VCC1V1_LP4,W,1.2032
99.079,static,VCCAUX_V,V,1.5037
99.079,static,VCCAUX_I,A,0.7575
99.079,static,VCCAUX,W,1.1414
99.079,static,VCCAUX_PMC_V,V,1.5037
99.079,static,VCCAUX_PMC_I,A,0.0875
99.079,static,VCCAUX_PMC,W,0.132
99.631,static,VCCINT_V,V,0.8062
99.631,static,VCCINT_I,A,5.0736
99.631,static,VCCINT,W,4.0286
99.631,static,VCC_SOC_V,V,0.8062
99.631,static,VCC_SOC_I,A,3.9301
99.631,static,VCC_SOC,W,3.1664
99.631,static,VCC_PMC_V,V,0.8788
99.631,static,VCC_PMC_I,A,0.152
99.631,static,VCC_PMC,W,0.1336
99.631,static,VCC_PSFP_V,V,0.8813
99.631,static,VCC_PSFP_I,A,0.1904
99.631,static,VCC_PSFP,W,0.1679
99.681,static,VCC_PSLP_CPM5_V,V,0.8775
99.681,static,VCC_PSLP_CPM5_I,A,1.9596
99.681,static,VCC_PSLP_CPM5,W,1.7213
99.681,static,VCC1V1_LP4_V,V,1.1025
99.681,static,VCC1V1_LP4_I,A,1.085
99.681,static,VCC1V1_LP4,W,1.1953
99.681,static,VCCAUX_V,V,1.5037
99.681,static,VCCAUX_I,A,0.757
99.681,static,VCCAUX,W,1.1414
99.681,static,VCCAUX_PMC_V,V,1.5025
99.681,static,VCCAUX_PMC_I,A,0.0875
99.681,static,VCCAUX_PMC,W,0.132
100.182,static,VCCINT_V,V,0.805
100.232,static,VCCINT_I,A,4.9271
100.232,static,VCCINT,W,4.0286
100.232,static,VCC_SOC_V,V,0.805
100.232,static,VCC_SOC_I,A,3.9301
100.232,static,VCC_SOC,W,3.1473
100.232,static,VCC_PMC_V,V,0.8775
100.232,static,VCC_PMC_I,A,0.152
100.232,static,VCC_PMC,W,0.1328
100.232,static,VCC_PSFP_V,V,0.8813
100.232,static,VCC_PSFP_I,A,0.19
100.232,static,VCC_PSFP,W,0.1679
100.232,static,VCC_PSLP_CPM5_V,V,0.8788
100.282,static,VCC_PSLP_CPM5_I,A,1.9599
100.282,static,VCC_PSLP_CPM5,W,1.7259
100.282,static,VCC1V1_LP4_V,V,1.1025
100.282,static,VCC1V1_LP4_I,A,1.09
100.282,static,VCC1V1_LP4,W,1.2032
100.282,static,VCCAUX_V,V,1.5037
100.282,static,VCCAUX_I,A,0.758
100.282,static,VCCAUX,W,1.1414
100.282,static,VCCAUX_PMC_V,V,1.5025
100.282,static,VCCAUX_PMC_I,A,0.088
100.282,static,VCCAUX_PMC,W,0.132
100.784,static,VCCINT_V,V,0.805
100.784,static,VCCINT_I,A,4.6244
100.784,static,VCCINT,W,3.7845
100.834,static,VCC_SOC_V,V,0.8062
100.834,static,VCC_SOC_I,A,3.9248
100.834,static,VCC_SOC,W,3.1473
100.834,static,VCC_PMC_V,V,0.8788
100.834,static,VCC_PMC_I,A,0.152
100.834,static,VCC_PMC,W,0.1328
100.834,static,VCC_PSFP_V,V,0.8813
100.834,static,VCC_PSFP_I,A,0.1925
100.834,static,VCC_PSFP,W,0.1679
100.834,static,VCC_PSLP_CPM5_V,V,0.8775
100.834,static,VCC_PSLP_CPM5_I,A,1.9599
100.884,static,VCC_PSLP_CPM5,W,1.7213
100.884,static,VCC1V1_LP4_V,V,1.1025
100.884,static,VCC1V1_LP4_I,A,1.09
100.884,static,VCC1V1_LP4,W,1.1953
100.884,static,VCCAUX_V,V,1.5037
100.884,static,VCCAUX_I,A,0.7585
100.884,static,VCCAUX,W,1.1414
100.884,static,VCCAUX_PMC_V,V,1.5025
100.884,static,VCCAUX_PMC_I,A,0.088
100.884,static,VCCAUX_PMC,W,0.132
101.436,static,VCCINT_V,V,0.8062
101.436,static,VCCINT_I,A,5.1273
101.436,static,VCCINT,W,4.1507
101.436,static,VCC_SOC_V,V,0.8062
101.436,static,VCC_SOC_I,A,3.9248
101.436,static,VCC_SOC,W,3.1473
101.436,static,VCC_PMC_V,V,0.8788
101.436,static,VCC_PMC_I,A,0.152
101.436,static,VCC_PMC,W,0.1328
101.436,static,VCC_PSFP_V,V,0.8813
101.436,static,VCC_PSFP_I,A,0.19
101.486,static,VCC_PSFP,W,0.1679
101.486,static,VCC_PSLP_CPM5_V,V,0.8788
101.486,static,VCC_PSLP_CPM5_I,A,1.9599
101.486,static,VCC_PSLP_CPM5,W,1.7259
101.486,static,VCC1V1_LP4_V,V,1.1025
101.486,static,VCC1V1_LP4_I,A,1.09
101.486,static,VCC1V1_LP4,W,1.1953
101.486,static,VCCAUX_V,V,1.5037
101.486,static,VCCAUX_I,A,0.7595
101.486,static,VCCAUX,W,1.1445
101.486,static,VCCAUX_PMC_V,V,1.5025
101.486,static,VCCAUX_PMC_I,A,0.088
101.537,static,VCCAUX_PMC,W,0.132
102.038,static,VCCINT_V,V,0.805
102.038,static,VCCINT_I,A,5.0004
102.038,static,VCCINT,W,4.0286
102.038,static,VCC_SOC_V,V,0.8062
102.038,static,VCC_SOC_I,A,3.9202
102.038,static,VCC_SOC,W,3.1473
102.038,static,VCC_PMC_V,V,0.8788
102.038,static,VCC_PMC_I,A,0.152
102.038,static,VCC_PMC,W,0.1328
102.038,static,VCC_PSFP_V,V,0.88
102.038,static,VCC_PSFP_I,A,0.19
102.038,static,VCC_PSFP,W,0.1679
102.088,static,VCC_PSLP_CPM5_V,V,0.8788
102.088,static,VCC_PSLP_CPM5_I,A,1.9596
102.088,static,VCC_PSLP_CPM5,W,1.7213
102.088,static,VCC1V1_LP4_V,V,1.1025
102.088,static,VCC1V1_LP4_I,A,1.085
102.088,static,VCC1V1_LP4,W,1.1953
102.088,static,VCCAUX_V,V,1.5037
102.088,static,VCCAUX_I,A,0.758
102.088,static,VCCAUX,W,1.1414
102.088,static,VCCAUX_PMC_V,V,1.5025
